Trip ID,Membership Type,Bicycle ID,Checkout Date,Checkout Time,Checkout Kiosk ID,Checkout Kiosk,Return Kiosk ID,Return Kiosk,Trip Duration Minutes,Month,Year
16509380,Walk Up,344,12/14/2017,11:58:22,2707,Rainey St @ Cummings,2552,3rd & West,38,,
16509381,Weekender,277,12/14/2017,11:58:30,3513,South Congress & Barton Springs at the Austin American-Statesman,3621,Nueces & 3rd,12,,
16509383,Walk Up,561,12/14/2017,11:58:46,2707,Rainey St @ Cummings,2707,Rainey St @ Cummings,1,,
16509385,Walk Up,373,12/14/2017,11:59:12,2707,Rainey St @ Cummings,2552,3rd & West,36,,
16509387,Walk Up,107,12/14/2017,11:59:28,2707,Rainey St @ Cummings,2552,3rd & West,37,,
16509388,Walk Up,849,12/14/2017,11:59:47,2707,Rainey St @ Cummings,2552,3rd & West,36,,
16509391,Walk Up,327,12/14/2017,12:00:06,2707,Rainey St @ Cummings,2552,3rd & West,36,,
16509392,Local365,395,12/14/2017,12:00:12,2547,Guadalupe & 21st,2552,3rd & West,8,,
16509394,Walk Up,976,12/14/2017,12:02:44,3684,Congress & Cesar Chavez,2499,City Hall / Lavaca & 2nd,55,,
16509417,Local365,105,12/14/2017,12:12:34,2565,Trinity & 6th Street,2497,Capitol Station / Congress & 11th,5,,
16509420,Walk Up,321,12/14/2017,12:13:08,3684,Congress & Cesar Chavez,3513,South Congress & Barton Springs at the Austin American-Statesman,47,,
16509422,Weekender,193,12/14/2017,12:13:50,2565,Trinity & 6th Street,3293,East 2nd & Pedernales,23,,
16509426,Weekender,174,12/14/2017,12:15:04,2565,Trinity & 6th Street,3293,East 2nd & Pedernales,21,,
16509436,Annual,560,12/14/2017,12:24:37,2540,17th & Guadalupe,3685,Henderson & 9th,17,,
16509440,Annual,203,12/14/2017,12:25:46,2540,17th & Guadalupe,3685,Henderson & 9th,16,,
16509504,Walk Up,348,12/14/2017,12:45:22,2539,Convention Center / 3rd & Trinity,2563,Davis at Rainey Street,8,,
16509516,Walk Up,396,12/14/2017,12:47:39,2503,South Congress & James,3684,Congress & Cesar Chavez,128,,
16509563,Walk Up,386,12/14/2017,13:01:15,2494,2nd & Congress,2498,Convention Center / 4th St. @ MetroRail,4,,
16509576,Walk Up,182,12/14/2017,13:04:51,2569,East 11th St. & San Marcos,2570,South Congress & Academy,36,,
16509586,Walk Up,765,12/14/2017,13:07:25,2569,East 11th St. & San Marcos,2570,South Congress & Academy,33,,
16509587,Local365,371,12/14/2017,13:07:28,1007,Lavaca & 6th,3621,Nueces & 3rd,2,,
16509617,Walk Up,801,12/14/2017,13:15:56,2566,Pfluger Bridge @ W 2nd Street,1007,Lavaca & 6th,45,,
16509646,Local30,399,12/14/2017,13:20:58,2567,Palmer Auditorium,2711,Barton Springs @ Kinney Ave,5,,
16509672,Local365+Guest Pass,327,12/14/2017,13:27:41,2552,3rd & West,2501,5th & Bowie,2,,
16509698,Local365,142,12/14/2017,13:31:14,2499,City Hall / Lavaca & 2nd,2496,8th & Congress,6,,
16509704,Walk Up,285,12/14/2017,13:33:06,2497,Capitol Station / Congress & 11th,2548,UT West Mall @ Guadalupe,29,,
16509723,Walk Up,287,12/14/2017,13:36:26,2563,Davis at Rainey Street,2497,Capitol Station / Congress & 11th,48,,
16509726,Walk Up,348,12/14/2017,13:37:15,2563,Davis at Rainey Street,2497,Capitol Station / Congress & 11th,47,,
16509733,Local30,153,12/14/2017,13:39:52,3621,Nueces & 3rd,2495,4th & Congress,4,,
16509739,Local365,122,12/14/2017,13:41:37,2499,City Hall / Lavaca & 2nd,2502,Barton Springs & Riverside,6,,
16509761,Local365,142,12/14/2017,13:45:08,2496,8th & Congress,2499,City Hall / Lavaca & 2nd,5,,
16509762,Weekender,1641,12/14/2017,13:45:22,3293,East 2nd & Pedernales,3685,Henderson & 9th,54,,
16509767,Explorer,161,12/14/2017,13:46:39,3513,South Congress & Barton Springs at the Austin American-Statesman,3686,Sterzing at Barton Springs,17,,
16509774,Weekender,193,12/14/2017,13:48:26,3293,East 2nd & Pedernales,3685,Henderson & 9th,51,,
16509810,Walk Up,201,12/14/2017,13:59:20,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,0,,
16509811,Local365,683,12/14/2017,13:59:35,2567,Palmer Auditorium,2567,Palmer Auditorium,65,,
16509812,Local365+Guest Pass,896,12/14/2017,13:59:53,2498,Convention Center / 4th St. @ MetroRail,2494,2nd & Congress,3,,
16509824,Walk Up,201,12/14/2017,14:03:01,3377,MoPac Pedestrian Bridge @ Veterans Drive,2575,Riverside @ S. Lamar,48,,
16509831,Walk Up,2828,12/14/2017,14:04:28,2561,State Capitol Visitors Garage @ San Jacinto & 12th,2561,State Capitol Visitors Garage @ San Jacinto & 12th,178,,
16509833,Walk Up,664,12/14/2017,14:04:33,3377,MoPac Pedestrian Bridge @ Veterans Drive,2575,Riverside @ S. Lamar,47,,
16509847,Walk Up,484,12/14/2017,14:06:06,2561,State Capitol Visitors Garage @ San Jacinto & 12th,3619,6th & Congress,83,,
16509850,Walk Up,513,12/14/2017,14:06:24,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,50,,
16509853,Walk Up,877,12/14/2017,14:07:06,2575,Riverside @ S. Lamar,2575,Riverside @ S. Lamar,49,,
16509863,Walk Up,549,12/14/2017,14:08:15,2561,State Capitol Visitors Garage @ San Jacinto & 12th,3619,6th & Congress,80,,
16509868,Weekender,132,12/14/2017,14:09:05,3621,Nueces & 3rd,2501,5th & Bowie,4,,
16509872,Local30,420,12/14/2017,14:10:04,2495,4th & Congress,3621,Nueces & 3rd,3,,
16509879,Local365,430,12/14/2017,14:13:07,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,0,,
16509880,Local30,399,12/14/2017,14:13:08,2711,Barton Springs @ Kinney Ave,2567,Palmer Auditorium,5,,
16509884,Local365,235,12/14/2017,14:13:39,3377,MoPac Pedestrian Bridge @ Veterans Drive,2575,Riverside @ S. Lamar,34,,
16509886,Local30,117,12/14/2017,14:14:23,2565,Trinity & 6th Street,2822,East 6th at Robert Martinez,11,,
16509892,Walk Up,546,12/14/2017,14:16:00,3684,Congress & Cesar Chavez,2563,Davis at Rainey Street,19,,
16509914,Weekender,177,12/14/2017,14:18:55,3687,Boardwalk West,2539,Convention Center / 3rd & Trinity,18,,
16509919,Local365,280,12/14/2017,14:19:27,2547,Guadalupe & 21st,2496,8th & Congress,10,,
16509921,Local365,384,12/14/2017,14:19:47,2567,Palmer Auditorium,2567,Palmer Auditorium,9,,
16509928,Local365,19,12/14/2017,14:21:13,2552,3rd & West,2501,5th & Bowie,48,,
16509933,Local365,142,12/14/2017,14:22:08,2499,City Hall / Lavaca & 2nd,2575,Riverside @ S. Lamar,5,,
16509980,Local365,815,12/14/2017,14:32:39,3621,Nueces & 3rd,2540,17th & Guadalupe,9,,
16510014,Local365,855,12/14/2017,14:39:17,2575,Riverside @ S. Lamar,2501,5th & Bowie,5,,
16510017,Walk Up,369,12/14/2017,14:39:28,2575,Riverside @ S. Lamar,3621,Nueces & 3rd,52,,
16510019,Walk Up,460,12/14/2017,14:40:11,2575,Riverside @ S. Lamar,3621,Nueces & 3rd,51,,
16510042,Walk Up,27,12/14/2017,14:42:31,2575,Riverside @ S. Lamar,3621,Nueces & 3rd,47,,
16510048,Walk Up,115,12/14/2017,14:43:48,2575,Riverside @ S. Lamar,3621,Nueces & 3rd,48,,
16510073,Walk Up,273,12/14/2017,14:46:45,2498,Convention Center / 4th St. @ MetroRail,2494,2nd & Congress,4,,
16510077,Annual,969,12/14/2017,14:47:27,2566,Pfluger Bridge @ W 2nd Street,2572,Barton Springs Pool,16,,
16510083,Annual,30,12/14/2017,14:49:11,2566,Pfluger Bridge @ W 2nd Street,2572,Barton Springs Pool,14,,
16510084,Walk Up,862,12/14/2017,14:49:35,3377,MoPac Pedestrian Bridge @ Veterans Drive,3621,Nueces & 3rd,58,,
16510095,Walk Up,235,12/14/2017,14:52:05,2575,Riverside @ S. Lamar,3377,MoPac Pedestrian Bridge @ Veterans Drive,22,,
16510098,Walk Up,473,12/14/2017,14:52:22,3377,MoPac Pedestrian Bridge @ Veterans Drive,3377,MoPac Pedestrian Bridge @ Veterans Drive,0,,
16510102,Local30,984,12/14/2017,14:53:37,2566,Pfluger Bridge @ W 2nd Street,2575,Riverside @ S. Lamar,2,,
16510103,Walk Up,142,12/14/2017,14:54:09,2575,Riverside @ S. Lamar,3377,MoPac Pedestrian Bridge @ Veterans Drive,20,,
16510106,Walk Up,473,12/14/2017,14:54:55,3377,MoPac Pedestrian Bridge @ Veterans Drive,3621,Nueces & 3rd,53,,
16510108,Walk Up,396,12/14/2017,14:55:54,3684,Congress & Cesar Chavez,2570,South Congress & Academy,8,,
16510126,Local365,511,12/14/2017,15:01:05,2499,City Hall / Lavaca & 2nd,2567,Palmer Auditorium,7,,
16510159,Local365,19,12/14/2017,15:10:18,2501,5th & Bowie,2552,3rd & West,2,,
16510184,Walk Up,873,12/14/2017,15:14:27,3390,Brazos & 6th,2539,Convention Center / 3rd & Trinity,13,,
16510221,Local365,849,12/14/2017,15:20:45,2552,3rd & West,2575,Riverside @ S. Lamar,4,,
16510270,Local365,28,12/14/2017,15:29:53,3619,6th & Congress,2499,City Hall / Lavaca & 2nd,5,,
16510279,Walk Up,789,12/14/2017,15:30:54,3621,Nueces & 3rd,3390,Brazos & 6th,17,,
16510288,Local365,178,12/14/2017,15:32:46,2571,Red River & 8th Street,2575,Riverside @ S. Lamar,14,,
16510290,Walk Up,369,12/14/2017,15:32:48,3621,Nueces & 3rd,3390,Brazos & 6th,14,,
16510294,Explorer,78,12/14/2017,15:33:27,2572,Barton Springs Pool,2572,Barton Springs Pool,16,,
16510295,Walk Up,27,12/14/2017,15:33:40,3621,Nueces & 3rd,3621,Nueces & 3rd,3,,
16510305,Walk Up,460,12/14/2017,15:35:15,3621,Nueces & 3rd,3390,Brazos & 6th,12,,
16510314,Walk Up,661,12/14/2017,15:37:44,3621,Nueces & 3rd,3390,Brazos & 6th,10,,
16510319,Local365,878,12/14/2017,15:38:43,2541,State Capitol @ 14th & Colorado,2563,Davis at Rainey Street,10,,
16510356,Local365,201,12/14/2017,15:47:07,2575,Riverside @ S. Lamar,2571,Red River & 8th Street,44,,
16510368,Local365,442,12/14/2017,15:50:36,2707,Rainey St @ Cummings,2499,City Hall / Lavaca & 2nd,6,,
16510370,Explorer,78,12/14/2017,15:51:47,2572,Barton Springs Pool,2575,Riverside @ S. Lamar,10,,
16510378,Local365,28,12/14/2017,15:54:06,2499,City Hall / Lavaca & 2nd,2549,Long Center @ South 1st & Riverside,5,,
16510389,Local365,371,12/14/2017,15:57:03,3621,Nueces & 3rd,2566,Pfluger Bridge @ W 2nd Street,3,,
16510396,Local365,122,12/14/2017,15:58:54,2502,Barton Springs & Riverside,2498,Convention Center / 4th St. @ MetroRail,10,,
16510417,Local365,23,12/14/2017,16:03:35,3684,Congress & Cesar Chavez,2552,3rd & West,5,,
16510427,Local365,263,12/14/2017,16:04:43,3619,6th & Congress,2501,5th & Bowie,5,,
16510442,Local365+Guest Pass,540,12/14/2017,16:06:14,2495,4th & Congress,2575,Riverside @ S. Lamar,9,,
16510444,Walk Up,460,12/14/2017,16:06:27,3390,Brazos & 6th,2575,Riverside @ S. Lamar,50,,
16510448,Walk Up,369,12/14/2017,16:07:14,3390,Brazos & 6th,2575,Riverside @ S. Lamar,49,,
16510451,Walk Up,661,12/14/2017,16:08:06,3390,Brazos & 6th,2575,Riverside @ S. Lamar,48,,
16510458,Walk Up,1277,12/14/2017,16:09:46,3390,Brazos & 6th,2575,Riverside @ S. Lamar,48,,
16510496,Local365,866,12/14/2017,16:15:00,2495,4th & Congress,2567,Palmer Auditorium,6,,
16510500,Walk Up,513,12/14/2017,16:15:23,2575,Riverside @ S. Lamar,2549,Long Center @ South 1st & Riverside,36,,
16510508,Local365,464,12/14/2017,16:16:36,2494,2nd & Congress,2552,3rd & West,5,,
16510535,Walk Up,995,12/14/2017,16:22:54,2571,Red River & 8th Street,2495,4th & Congress,7,,
16510561,Weekender,547,12/14/2017,16:28:42,3635,13th & San Antonio,2547,Guadalupe & 21st,12,,
16510571,Weekender,278,12/14/2017,16:30:20,3635,13th & San Antonio,2547,Guadalupe & 21st,10,,
16510599,Local365,871,12/14/2017,16:35:21,2495,4th & Congress,1007,Lavaca & 6th,2,,
16510604,Local30,2459,12/14/2017,16:35:46,2496,8th & Congress,2498,Convention Center / 4th St. @ MetroRail,5,,
16510609,Local365,19,12/14/2017,16:36:21,2552,3rd & West,2495,4th & Congress,5,,
16510651,Annual,30,12/14/2017,16:45:56,2572,Barton Springs Pool,2711,Barton Springs @ Kinney Ave,10,,
16510653,Annual,969,12/14/2017,16:46:39,2572,Barton Springs Pool,2711,Barton Springs @ Kinney Ave,9,,
16510654,Local365,522,12/14/2017,16:46:42,2567,Palmer Auditorium,2822,East 6th at Robert Martinez,27,,
16510664,Local30,28,12/14/2017,16:51:17,2549,Long Center @ South 1st & Riverside,2552,3rd & West,12,,
16510665,Local365,282,12/14/2017,16:51:50,3619,6th & Congress,2537,West & 6th St.,3,,
16510669,Local365,640,12/14/2017,16:53:07,2494,2nd & Congress,2494,2nd & Congress,0,,
16510673,Local365,117,12/14/2017,16:54:05,2822,East 6th at Robert Martinez,2539,Convention Center / 3rd & Trinity,14,,
16510675,Local365,132,12/14/2017,16:54:19,2501,5th & Bowie,2498,Convention Center / 4th St. @ MetroRail,8,,
16510678,Local365,640,12/14/2017,16:54:47,2494,2nd & Congress,2503,South Congress & James,13,,
16510694,Local365,282,12/14/2017,16:57:39,2537,West & 6th St.,2537,West & 6th St.,1,,
16510712,Local365+Guest Pass,484,12/14/2017,17:01:32,3619,6th & Congress,2549,Long Center @ South 1st & Riverside,8,,
16510714,Walk Up,340,12/14/2017,17:02:06,2494,2nd & Congress,2542,Plaza Saltillo,12,,
16510731,Walk Up,712,12/14/2017,17:06:41,2503,South Congress & James,2575,Riverside @ S. Lamar,52,,
16510732,Walk Up,224,12/14/2017,17:07:04,2503,South Congress & James,2575,Riverside @ S. Lamar,51,,
16510733,Local365,252,12/14/2017,17:07:10,1007,Lavaca & 6th,3621,Nueces & 3rd,3,,
16510763,Local365+Guest Pass,861,12/14/2017,17:12:00,2501,5th & Bowie,2499,City Hall / Lavaca & 2nd,4,,
16510764,Local365,976,12/14/2017,17:12:24,2499,City Hall / Lavaca & 2nd,2566,Pfluger Bridge @ W 2nd Street,7,,
16510779,Local30,2887,12/14/2017,17:19:03,2499,City Hall / Lavaca & 2nd,2562,San Jacinto & 8th Street,9,,
16510781,Local365,282,12/14/2017,17:19:37,2537,West & 6th St.,2574,Zilker Park,10,,
16510782,Local365,157,12/14/2017,17:19:57,2494,2nd & Congress,2542,Plaza Saltillo,11,,
16510794,Local365,396,12/14/2017,17:22:47,2570,South Congress & Academy,2498,Convention Center / 4th St. @ MetroRail,8,,
16510795,Local365,2108,12/14/2017,17:22:50,2566,Pfluger Bridge @ W 2nd Street,2566,Pfluger Bridge @ W 2nd Street,25,,
16510802,Local365,210,12/14/2017,17:25:20,2495,4th & Congress,2503,South Congress & James,10,,
16510807,Walk Up,206,12/14/2017,17:26:06,2548,UT West Mall @ Guadalupe,2496,8th & Congress,11,,
16510808,Local365,315,12/14/2017,17:26:26,2494,2nd & Congress,3513,South Congress & Barton Springs at the Austin American-Statesman,9,,
16510851,Walk Up,397,12/14/2017,17:38:27,2548,UT West Mall @ Guadalupe,2548,UT West Mall @ Guadalupe,27,,
16510878,Local365,621,12/14/2017,17:45:26,2494,2nd & Congress,2542,Plaza Saltillo,7,,
16510882,Local365,919,12/14/2017,17:46:08,2537,West & 6th St.,2552,3rd & West,3,,
16510901,Local365,276,12/14/2017,17:52:27,2495,4th & Congress,2542,Plaza Saltillo,11,,
16510905,Local30,558,12/14/2017,17:53:39,3619,6th & Congress,2570,South Congress & Academy,8,,
16510909,Local365,549,12/14/2017,17:55:19,3619,6th & Congress,2822,East 6th at Robert Martinez,9,,
16510919,Local365,16,12/14/2017,17:56:46,2494,2nd & Congress,2570,South Congress & Academy,7,,
16510927,Walk Up,873,12/14/2017,17:59:06,2539,Convention Center / 3rd & Trinity,3621,Nueces & 3rd,7,,
16510929,Walk Up,369,12/14/2017,17:59:33,2575,Riverside @ S. Lamar,3513,South Congress & Barton Springs at the Austin American-Statesman,13,,
16510931,Walk Up,78,12/14/2017,17:59:56,2575,Riverside @ S. Lamar,3513,South Congress & Barton Springs at the Austin American-Statesman,13,,
16510933,Local365,442,12/14/2017,18:00:56,2499,City Hall / Lavaca & 2nd,2567,Palmer Auditorium,21,,
16510955,Local30,370,12/14/2017,18:05:49,2494,2nd & Congress,2570,South Congress & Academy,11,,
16510956,Local365,478,12/14/2017,18:06:06,2494,2nd & Congress,2503,South Congress & James,8,,
16510958,Local365,832,12/14/2017,18:06:30,2822,East 6th at Robert Martinez,3660,Medina & East 6th,6,,
16510961,Local365,549,12/14/2017,18:06:46,2822,East 6th at Robert Martinez,3660,Medina & East 6th,6,,
16510979,Local30,411,12/14/2017,18:10:43,2494,2nd & Congress,3687,Boardwalk West,7,,
16510985,Local30,212,12/14/2017,18:11:34,3291,11th & San Jacinto,3513,South Congress & Barton Springs at the Austin American-Statesman,9,,
16511013,Local365+Guest Pass,122,12/14/2017,18:19:34,2498,Convention Center / 4th St. @ MetroRail,3686,Sterzing at Barton Springs,16,,
16511027,Local365,23,12/14/2017,18:22:41,2552,3rd & West,3686,Sterzing at Barton Springs,8,,
16511034,Local365,716,12/14/2017,18:23:58,2501,5th & Bowie,2499,City Hall / Lavaca & 2nd,7,,
16511053,Local365,340,12/14/2017,18:30:34,2542,Plaza Saltillo,2822,East 6th at Robert Martinez,4,,
16511068,Explorer,890,12/14/2017,18:36:23,2496,8th & Congress,3619,6th & Congress,11,,
16511069,Walk Up,420,12/14/2017,18:36:45,3621,Nueces & 3rd,2574,Zilker Park,28,,
16511085,Local30,1000,12/14/2017,18:41:22,3390,Brazos & 6th,2566,Pfluger Bridge @ W 2nd Street,10,,
16511089,Local30,273,12/14/2017,18:42:28,2494,2nd & Congress,2570,South Congress & Academy,7,,
16511097,Local365+Guest Pass,897,12/14/2017,18:45:57,2707,Rainey St @ Cummings,2501,5th & Bowie,16,,
16511135,Walk Up,996,12/14/2017,18:58:34,2501,5th & Bowie,2574,Zilker Park,21,,
16511137,Walk Up,910,12/14/2017,18:59:24,2501,5th & Bowie,2574,Zilker Park,20,,
16511141,Local365,896,12/14/2017,19:01:25,2494,2nd & Congress,2542,Plaza Saltillo,7,,
16511143,Local30,37,12/14/2017,19:02:01,2552,3rd & West,2552,3rd & West,9,,
16511163,Local365+Guest Pass,116,12/14/2017,19:05:51,2495,4th & Congress,3686,Sterzing at Barton Springs,19,,
16511169,Local365,72,12/14/2017,19:07:01,2568,East 11th St. at Victory Grill,3292,East 4th & Chicon,5,,
16511204,Local365,470,12/14/2017,19:17:34,2562,San Jacinto & 8th Street,2542,Plaza Saltillo,9,,
16511205,Local30,680,12/14/2017,19:17:36,2552,3rd & West,2549,Long Center @ South 1st & Riverside,48,,
16511206,Local365,815,12/14/2017,19:17:49,2540,17th & Guadalupe,2496,8th & Congress,8,,
16511212,Local30,861,12/14/2017,19:20:33,2499,City Hall / Lavaca & 2nd,2552,3rd & West,4,,
16511214,Local365,832,12/14/2017,19:21:57,3660,Medina & East 6th,2496,8th & Congress,36,,
16511215,Local365,549,12/14/2017,19:21:58,3660,Medina & East 6th,2496,8th & Congress,36,,
16511225,Explorer,265,12/14/2017,19:27:33,2549,Long Center @ South 1st & Riverside,3686,Sterzing at Barton Springs,12,,
16511254,Weekender,995,12/14/2017,19:43:07,2495,4th & Congress,3292,East 4th & Chicon,13,,
16511256,Local365,226,12/14/2017,19:43:21,1007,Lavaca & 6th,2499,City Hall / Lavaca & 2nd,3,,
16511264,Local365+Guest Pass,263,12/14/2017,19:46:37,2501,5th & Bowie,2707,Rainey St @ Cummings,14,,
16511269,Explorer,981,12/14/2017,19:47:25,2539,Convention Center / 3rd & Trinity,2711,Barton Springs @ Kinney Ave,21,,
16511270,Explorer,852,12/14/2017,19:47:30,2539,Convention Center / 3rd & Trinity,2711,Barton Springs @ Kinney Ave,21,,
16511282,Local365,877,12/14/2017,19:55:02,2575,Riverside @ S. Lamar,3621,Nueces & 3rd,6,,
16511290,Walk Up,254,12/14/2017,20:00:58,3291,11th & San Jacinto,2496,8th & Congress,7,,
16511293,Walk Up,410,12/14/2017,20:01:18,3291,11th & San Jacinto,2496,8th & Congress,6,,
16511295,Local365+Guest Pass,28,12/14/2017,20:01:42,2552,3rd & West,2552,3rd & West,5,,
16511303,Local365+Guest Pass,89,12/14/2017,20:06:29,2542,Plaza Saltillo,3621,Nueces & 3rd,10,,
16511304,Local365+Guest Pass,399,12/14/2017,20:06:46,2567,Palmer Auditorium,2574,Zilker Park,16,,
16511305,Local365+Guest Pass,683,12/14/2017,20:07:03,2567,Palmer Auditorium,2574,Zilker Park,15,,
16511308,Local365,511,12/14/2017,20:07:45,2567,Palmer Auditorium,2574,Zilker Park,15,,
16511330,Local365,110,12/14/2017,20:15:44,3293,East 2nd & Pedernales,2568,East 11th St. at Victory Grill,15,,
16511332,Local365+Guest Pass,432,12/14/2017,20:18:03,2563,Davis at Rainey Street,2552,3rd & West,8,,
16511335,Local365+Guest Pass,864,12/14/2017,20:19:29,2707,Rainey St @ Cummings,2563,Davis at Rainey Street,3,,
16511345,Explorer,484,12/14/2017,20:27:23,2549,Long Center @ South 1st & Riverside,2572,Barton Springs Pool,20,,
16511346,Local365,735,12/14/2017,20:27:27,2498,Convention Center / 4th St. @ MetroRail,2502,Barton Springs & Riverside,7,,
16511376,Local365,513,12/14/2017,20:48:18,2549,Long Center @ South 1st & Riverside,2499,City Hall / Lavaca & 2nd,5,,
16511378,Local365,873,12/14/2017,20:48:54,3621,Nueces & 3rd,2496,8th & Congress,8,,
16511386,Local365,1851,12/14/2017,20:52:58,2495,4th & Congress,2501,5th & Bowie,5,,
16511391,Explorer,329,12/14/2017,20:58:05,2572,Barton Springs Pool,2566,Pfluger Bridge @ W 2nd Street,12,,
16511393,Local365,72,12/14/2017,21:00:12,3292,East 4th & Chicon,2568,East 11th St. at Victory Grill,8,,
16511395,Walk Up,955,12/14/2017,21:00:26,2574,Zilker Park,2501,5th & Bowie,19,,
16511396,Walk Up,647,12/14/2017,21:01:03,2574,Zilker Park,2501,5th & Bowie,18,,
16511399,Local365,716,12/14/2017,21:07:25,2499,City Hall / Lavaca & 2nd,2707,Rainey St @ Cummings,6,,
16511410,Local365+Guest Pass,376,12/14/2017,21:20:11,2574,Zilker Park,2549,Long Center @ South 1st & Riverside,13,,
16511411,Local365+Guest Pass,398,12/14/2017,21:20:45,2574,Zilker Park,2549,Long Center @ South 1st & Riverside,13,,
16511412,Local365,517,12/14/2017,21:21:33,2574,Zilker Park,2549,Long Center @ South 1st & Riverside,12,,
16511421,Explorer,150,12/14/2017,21:31:25,3686,Sterzing at Barton Springs,2549,Long Center @ South 1st & Riverside,12,,
16511423,Explorer,855,12/14/2017,21:34:03,2501,5th & Bowie,3687,Boardwalk West,33,,
16511426,Local365,877,12/14/2017,21:40:42,3621,Nueces & 3rd,2575,Riverside @ S. Lamar,5,,
16511428,Local365+Guest Pass,226,12/14/2017,21:41:49,2499,City Hall / Lavaca & 2nd,2503,South Congress & James,7,,
16511444,Weekender,3,12/14/2017,22:06:59,3293,East 2nd & Pedernales,3293,East 2nd & Pedernales,1,,
